detectionid,code,year,filename,timestamp,x1,x2,y1,y2,wktposition,abovethreshold,nweID,nweTR,eurID,eurTR
22f128c5-3db1-4a43-a95e-f50a55d90246,G1,2025,20250705233000-snapshot.jpg,1751758200,2192,2260,1086,1164,POINT(14.8866697 50.2391933),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
22f17b1a-ed7b-4a3f-bd14-00dc926bae79,G1,2025,20250626004000-snapshot.jpg,1750898400,3984,4044,1590,1657,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
22f1a2a1-877c-4f99-b22d-bfacf29d2b76,W1,2025,20250616002000-snapshot.jpg,1750033200,3192,3356,1161,1308,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
22f1cd20-c07b-45d7-8762-98f07560645a,F1,2025,20250817012959-snapshot.jpg,1755394199,2572,2700,727,902,POINT(14.8958531 50.2718919),TRUE,Aethes hartmanniana,species,Aethes hartmanniana,species
22f31092-a7b0-43fe-b7ea-a6b2c4c711b5,W1,2025,20250624233959-snapshot.jpg,1750808399,1671,1796,89,247,,TRUE,Trichoptera,order,Trichoptera,order
22f4777f-8100-4bb3-a9ee-abb23df7d217,G1,2025,20250625023000-snapshot.jpg,1750818600,2039,2180,23,266,POINT(14.8866697 50.2391933),FALSE,Oncocera semirubella,species,Lepidoptera Macros,order
22f4d450-ee16-44e5-a9b9-49486240b85c,G1,2025,20250810013959-snapshot.jpg,1754789999,1470,1514,541,603,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
22f4fa81-6632-4d7c-a79d-cdf5dedaae3b,F1,2025,20250623024959-snapshot.jpg,1750646999,1707,1759,337,399,POINT(14.8958531 50.2718919),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
22f5358c-9404-4bb2-9816-38eb49ff4b53,W1,2025,20250715024000-snapshot.jpg,1752547200,1953,2011,1977,2052,,FALSE,Diptera Nematocera,order,Diptera Nematocera,order
22f55b95-7bad-4c48-941b-b15c2ee2f33e,G1,2025,20250706000000-snapshot.jpg,1751760000,960,1012,979,1041,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
22f8dbe0-6a9d-4f9e-8105-063e4175ba9f,W1,2025,20250711012959-snapshot.jpg,1752197399,1435,1525,135,199,,TRUE,Hymenoptera Other,order,Hymenoptera Other,order
22faadad-13b7-4d67-b3d2-124f80896306,F1,2025,20250816023959-snapshot.jpg,1755311999,3616,3704,177,281,POINT(14.8958531 50.2718919),FALSE,Coleoptera,order,Coleoptera,order
22fad2fe-6109-435c-a8e2-741992cb65b3,W1,2025,20250815012959-snapshot.jpg,1755221399,1931,1998,623,697,,FALSE,Diptera Nematocera,order,Diptera Nematocera,order
22fb49b0-79c2-47ca-a0b6-3df41256804d,W1,2025,20250706232959-snapshot.jpg,1751844599,1669,1722,49,148,,TRUE,Coleoptera,order,Coleoptera,order
22fbd119-9a68-4ca6-92fb-c3b341c34ea2,G1,2025,20250911020959-snapshot.jpg,1757556599,2164,2228,1869,1935,POINT(14.8866697 50.2391933),FALSE,Vegetation,order,Vegetation,order
22fbd130-e32a-484a-a801-edd7f5ca8cf7,W1,2025,20250630014959-snapshot.jpg,1751248199,2084,2148,1681,1751,,TRUE,Araneae,order,Araneae,order
22fdd1cd-0863-4117-8bcb-0caf64915c10,G1,2025,20250806233000-snapshot.jpg,1754523000,2884,2980,1761,2056,POINT(14.8866697 50.2391933),FALSE,Orgyia antiqua,species,Lepidoptera Macros,order
22fe231b-839e-4991-bfbe-5d87c59602ef,F1,2025,20250710004959-snapshot.jpg,1752108599,2160,2264,1219,1366,POINT(14.8958531 50.2718919),TRUE,Homoeosoma electellum,species,Pyralidae,family
22fe7760-7855-4262-9a1d-97229dbf8c00,W1,2025,20250619015959-snapshot.jpg,1750298399,1209,1293,1718,1772,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
22ff3102-663d-4a6f-8a78-4adcdf59de07,G1,2025,20250625021000-snapshot.jpg,1750817400,2264,2360,1813,1957,POINT(14.8866697 50.2391933),TRUE,Coleophora lineolea,species,Lyonetia,genus
22ffd27b-a123-4795-b221-efd1de6af5b3,F1,2025,20250831023959-snapshot.jpg,1756607999,985,1181,0,224,POINT(14.8958531 50.2718919),TRUE,Peribatodes rhomboidaria,species,Geometridae,family
2300442f-564c-4da0-b9fd-8ec0937faa29,F1,2025,20250703012959-snapshot.jpg,1751506199,2180,2684,457,1033,POINT(14.8958531 50.2718919),TRUE,Diptera Tipulidae,order,Diptera Tipulidae,order
2301f738-fb0e-4567-b67d-e504692751e9,W1,2025,20250707023959-snapshot.jpg,1751855999,2168,2264,450,539,,TRUE,Hemiptera,order,Hemiptera,order
23021553-ede7-49c4-9996-2fabaf63912a,W1,2025,20250908020000-snapshot.jpg,1757296800,1555,1625,1143,1206,,TRUE,Hemiptera,order,Hemiptera,order
2302ea95-b8e4-4163-96c1-0589538ee906,W1,2025,20250625014959-snapshot.jpg,1750816199,519,631,126,281,,TRUE,Pandemis heparana,species,Tortricidae,family
2303f724-7212-44e4-96ae-df2383d5d29b,G1,2025,20250910022959-snapshot.jpg,1757471399,3976,4095,1192,1382,POINT(14.8866697 50.2391933),TRUE,Oncocera semirubella,species,Monopis,genus
23041a14-6b58-470e-a903-1097a0fd9392,F1,2025,20250724014000-snapshot.jpg,1753321200,1842,2076,0,199,POINT(14.8958531 50.2718919),TRUE,Ematurga atomaria,species,Heliomata glarearia,species
2304f13c-6fba-45b1-8224-d9d2c2a6656f,F1,2025,20250726002000-snapshot.jpg,1753489200,1581,1722,7,144,POINT(14.8958531 50.2718919),TRUE,Pandemis heparana,species,Pandemis heparana,species
23050a76-c3a8-4877-bc93-b12bbe67ce53,G1,2025,20250705004959-snapshot.jpg,1751676599,2724,2836,455,589,POINT(14.8866697 50.2391933),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
23056cae-61c1-4f9e-837c-1dfbf76d509f,G1,2025,20250707025000-snapshot.jpg,1751856600,2640,2700,951,997,POINT(14.8866697 50.2391933),FALSE,Ephemeroptera,order,Ephemeroptera,order
2305a81d-792b-4a4b-8e94-5b7b3dec18bd,W1,2025,20250818025000-snapshot.jpg,1755485400,2592,2672,263,323,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
23068925-8254-403d-8707-d479b2e5052b,F1,2025,20250715011000-snapshot.jpg,1752541800,3596,3724,193,319,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
2306f6b3-c07e-42d5-9a34-593846938a0b,F1,2025,20250630023000-snapshot.jpg,1751250600,1329,1411,827,921,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
23080550-b339-4c6f-b2a8-84ad1518062d,W1,2025,20250810005000-snapshot.jpg,1754787000,1953,2017,1116,1175,,TRUE,Hemiptera,order,Hemiptera,order
2308bc1c-6c66-40e3-864f-6b074e72aa23,G1,2025,20250603021959-snapshot.jpg,1748917199,1116,1336,1825,2108,POINT(14.8866697 50.2391933),TRUE,Spilosoma lubricipeda,species,Spilosoma lubricipeda,species
23092e06-d1b1-4ebf-baaf-4f8d6cca3356,F1,2025,20250904001959-snapshot.jpg,1756945199,1176,1438,712,847,POINT(14.8958531 50.2718919),TRUE,Idaea degeneraria,species,Geometridae,family
230a9f83-88ad-443e-8383-3caf9973d97c,F1,2025,20250703014959-snapshot.jpg,1751507399,330,539,394,599,POINT(14.8958531 50.2718919),FALSE,Endotricha flammealis,species,Lepidoptera Macros,order
230c1cf5-d9d7-43f8-b614-00ff8015145d,W1,2025,20250627020959-snapshot.jpg,1750990199,2420,2464,729,785,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
230c72ab-9898-484b-be00-b4777ef01416,W1,2025,20250630023959-snapshot.jpg,1751251199,1879,1923,2092,2136,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
230cfd1e-ad21-42e4-bd0a-7fdba3982889,F1,2025,20250828233000-snapshot.jpg,1756423800,1523,1627,747,837,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
230dbe7b-a60f-4aac-9100-25ccc8715bd9,G1,2025,20250821020000-snapshot.jpg,1755741600,607,921,1001,1239,POINT(14.8866697 50.2391933),TRUE,Rhodostrophia vibicaria Cl.,species,Rhodostrophia vibicaria,species
230dc2a0-ee2f-4bb7-b841-c2a1ce9e25ea,F1,2025,20250628024000-snapshot.jpg,1751078400,2432,2516,606,676,POINT(14.8958531 50.2718919),TRUE,Cedestis subfasciella,species,Plodia interpunctella,species
230ecbfe-ea09-4f00-8ed8-35a4278c929c,F1,2025,20250502001000-snapshot.jpg,1746144600,2248,2480,251,626,POINT(14.8958531 50.2718919),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
230fc1c3-5473-4d72-a77d-33d550c98b87,W1,2025,20250911025959-snapshot.jpg,1757559599,1596,1662,433,515,,TRUE,Hemiptera,order,Hemiptera,order
23106be8-db25-48a2-a350-f95b0c91b626,W1,2025,20250703235959-snapshot.jpg,1751587199,1439,1506,129,219,,TRUE,Phalonidia udana,species,Eupoecilia,genus
23125e4e-a95f-4111-bb80-600a59a91c7a,F1,2025,20250625230959-snapshot.jpg,1750892999,2180,2224,1658,1718,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
2312d9ce-2fc1-45fa-9c8b-8f95c7610f7c,W1,2025,20250808234000-snapshot.jpg,1754696400,2288,2336,2076,2132,,TRUE,Hemiptera,order,Hemiptera,order
2313273d-38ac-4a80-8430-d326f301bd66,F1,2025,20250726234000-snapshot.jpg,1753573200,2364,2492,682,846,POINT(14.8958531 50.2718919),TRUE,Phycita roborella,species,Phycita,genus
2313434b-0c9a-4162-b0f7-32da16f014dd,F1,2025,20250701011959-snapshot.jpg,1751332799,1467,1531,1241,1307,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
2313c465-96a3-495f-ab78-1c198bb4d797,F1,2025,20250701232959-snapshot.jpg,1751412599,0,129,947,1127,POINT(14.8958531 50.2718919),TRUE,Chrysoteuchia culmella,species,Pyralidae,family
2313d2a2-2cbd-43a0-b17d-4c8e24d1f5a4,W1,2025,20250703012959-snapshot.jpg,1751506199,3924,4008,1101,1215,,TRUE,Celypha striana,species,Lepidoptera Micros,order
23143506-e791-49f8-bdfc-33109b6eedbb,W1,2025,20250625234959-snapshot.jpg,1750895399,2732,2860,826,971,,TRUE,Cnephasia stephensiana,species,Tortricidae,family
231529d4-8a43-4560-bdae-7508136543d0,F1,2025,20250815013000-snapshot.jpg,1755221400,815,919,110,251,POINT(14.8958531 50.2718919),TRUE,Eudonia mercurella,species,Eudonia mercurella,species
23153ca0-e028-4d8f-a779-6e541716d59e,F1,2025,20250804014000-snapshot.jpg,1754271600,3324,3380,631,721,POINT(14.8958531 50.2718919),TRUE,Borkhausenia minutella,species,Lepidoptera Micros,order
2315f217-6f0b-4f33-b77e-169076a16f0e,W1,2025,20250630003959-snapshot.jpg,1751243999,842,919,1908,1984,,TRUE,Hemiptera,order,Hemiptera,order
23162c55-0b69-48bb-8d31-4f90e1063298,G1,2025,20250522022000-snapshot.jpg,1747880400,1627,1771,1524,1759,POINT(14.8866697 50.2391933),TRUE,Agriphila straminella,species,Crambidae,family
2316a55c-3cbc-45d7-a65f-d26c7dd9371a,F1,2025,20250829012000-snapshot.jpg,1756430400,2072,2132,353,403,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
2316f5fb-9eff-4ecc-9de8-871cc74f9fb9,F1,2025,20250615012959-snapshot.jpg,1749950999,2552,2648,840,1008,POINT(14.8958531 50.2718919),TRUE,Evergestis extimalis,species,Coleophoridae,family
231766b8-eb2d-4bf3-87ae-98573196623c,W1,2025,20250712012959-snapshot.jpg,1752283799,2216,2272,633,707,,TRUE,Diptera Brachycera,order,Diptera Brachycera,order
2318006e-d6e9-4d11-bd47-5400fa998974,F1,2025,20250630234959-snapshot.jpg,1751327399,2248,2292,338,389,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
23183e07-fc9a-4bbf-89bb-f883792ccf0d,F1,2025,20250827014000-snapshot.jpg,1756258800,496,542,124,185,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
2319637f-548d-49b3-a8ea-e1c6836a7aea,W1,2025,20250720013959-snapshot.jpg,1752975599,1397,1717,1678,1894,,TRUE,Lomaspilis marginata,species,Lomaspilis marginata,species
2319c0c9-63dd-4863-abe4-511eaf220f23,F1,2025,20250608020959-snapshot.jpg,1749348599,1983,2336,74,355,POINT(14.8958531 50.2718919),TRUE,Campaea margaritaria,species,Campaea margaritaria,species
231a2c64-e014-4389-aa68-d13ea54f19c9,F1,2025,20250703000959-snapshot.jpg,1751501399,547,623,24,91,POINT(14.8958531 50.2718919),TRUE,Eulithis prunata,species,Tortricidae,family
231c36af-c09b-4c08-a30f-445c73abdfce,W1,2025,20250810011000-snapshot.jpg,1754788200,2448,2496,465,523,,TRUE,Hemiptera,order,Hemiptera,order
231c5354-7b2e-480a-a728-55d3c7663450,F1,2025,20250726025000-snapshot.jpg,1753498200,277,327,1308,1369,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
231c5c3f-3a6f-485b-b4db-9d484ffea936,F1,2025,20250829012000-snapshot.jpg,1756430400,2644,2692,1811,1895,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
231df69a-d0ff-414b-b6a9-1c87c38f32ca,G1,2025,20250601005959-snapshot.jpg,1748739599,3560,3620,1418,1510,POINT(14.8866697 50.2391933),TRUE,Plodia interpunctella,species,Celypha,genus
231e0938-91f3-4e75-a5a6-396996e10af1,F1,2025,20250718233959-snapshot.jpg,1752881999,779,937,0,128,POINT(14.8958531 50.2718919),TRUE,Chiasmia clathrata,species,Chiasmia clathrata,species
231e1ab6-0320-41b7-b784-bf1703c38af5,W1,2025,20250715011000-snapshot.jpg,1752541800,47,387,1706,1949,,TRUE,Pleuroptya ruralis,species,Crambidae,family
231e1bc5-3389-4dc5-a047-4f30a77afdcd,G1,2025,20250730025000-snapshot.jpg,1753843800,2988,3148,385,594,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Lepidoptera Macros,order
231e665a-6cc8-4759-bdb8-073b12060045,F1,2025,20250820015959-snapshot.jpg,1755655199,3340,3388,373,421,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
231ec0c3-b0d5-45a2-b1c1-ff7e7324523d,G1,2025,20250810004959-snapshot.jpg,1754786999,3912,4068,991,1128,POINT(14.8866697 50.2391933),TRUE,Eublemma purpurina,species,Lepidoptera Macros,order
231ef253-7e88-43b3-ad5b-79128a7c98d0,F1,2025,20250813024000-snapshot.jpg,1755052800,1017,1066,730,796,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
231efb0d-6536-4acd-b200-f6bb8a03522c,G1,2025,20250625023000-snapshot.jpg,1750818600,1796,1994,91,309,POINT(14.8866697 50.2391933),TRUE,Chiasmia clathrata,species,Chiasmia clathrata,species
231f2769-0915-45e5-a775-45ed1ee99ec1,F1,2025,20250629023959-snapshot.jpg,1751164799,2844,2984,1747,1891,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
231f53e4-f353-4bf6-835d-6282c2245ee4,F1,2025,20250629022959-snapshot.jpg,1751164199,2200,2320,1754,1878,POINT(14.8958531 50.2718919),TRUE,Ancylis achatana,species,Ancylis achatana,species
231fab54-4456-499d-bc77-cd883efbed2e,W1,2025,20250628004959-snapshot.jpg,1751071799,819,877,1577,1637,,TRUE,Hemiptera,order,Hemiptera,order
232022e3-90e2-4c10-8d68-40042b4456c1,W1,2025,20250905002000-snapshot.jpg,1757031600,1769,1843,143,207,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
2320909a-8d01-4a07-a327-65c421a1b289,W1,2025,20250618023000-snapshot.jpg,1750213800,1912,2132,1829,2068,,TRUE,Trichoptera,order,Trichoptera,order
2320fcaf-ea3a-4b09-ad1a-0071fed81745,W1,2025,20250718024959-snapshot.jpg,1752806999,2312,2668,659,1114,,TRUE,Biston betularia,species,Biston,genus
2321f10a-8646-45d7-a882-eabb25090752,F1,2025,20250730005000-snapshot.jpg,1753836600,2516,2600,1092,1191,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
232286c0-6eb7-48c4-b28a-4d4b40652c8e,W1,2025,20250628022959-snapshot.jpg,1751077799,699,769,757,828,,TRUE,Hemiptera,order,Hemiptera,order
23231a39-b05c-43c5-ab4d-8a84d197fb27,W1,2025,20250624005000-snapshot.jpg,1750726200,3184,3252,866,920,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
232467bf-9fc7-468d-a8be-765160abac1e,W1,2025,20250715024000-snapshot.jpg,1752547200,526,590,1307,1379,,TRUE,Hemiptera,order,Hemiptera,order
23246dd8-9cc6-4708-959d-93c2a11c26c1,F1,2025,20250630011000-snapshot.jpg,1751245800,3780,3976,967,1109,POINT(14.8958531 50.2718919),TRUE,Idaea humiliata,species,Idaea humiliata,species
2324cbcd-b83c-4087-b495-0f86b952ca75,F1,2025,20250612011959-snapshot.jpg,1749691199,693,965,1967,2159,POINT(14.8958531 50.2718919),TRUE,Rhodometra sacraria,species,Lepidoptera Micros,order
232502ee-8fdd-426e-8639-c33a1fca5d68,G1,2025,20250725025000-snapshot.jpg,1753411800,3088,3360,4,200,POINT(14.8866697 50.2391933),TRUE,Eilema complana,species,Manulea,genus
2325f37f-d05a-472a-894f-baf038d28bae,G1,2025,20250721021000-snapshot.jpg,1753063800,1729,1846,1938,2034,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
23266807-5b1f-43d9-a6f8-5f9405461fc3,G1,2025,20250625012000-snapshot.jpg,1750814400,1071,1139,1923,2068,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
23267c73-31ea-42b5-8df7-c3a294d2f39d,G1,2025,20250716233959-snapshot.jpg,1752709199,2508,2564,762,824,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
23274863-527e-4dd2-8a0f-88decd0a0aa3,W1,2025,20250627004959-snapshot.jpg,1750985399,3280,3344,789,835,,TRUE,Hemiptera,order,Hemiptera,order
2327c25a-e440-49bb-bb30-666e1d776581,W1,2025,20250731021959-snapshot.jpg,1753928399,1118,1338,701,1067,,TRUE,Pheosia tremula,species,Pheosia tremula,species
2327e284-b3de-4602-9b3f-9e6f3cf9cb5f,G1,2025,20250829002000-snapshot.jpg,1756426800,3460,3548,549,619,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
23280816-bc3d-45da-ac32-39bd3852be4b,F1,2025,20250722005959-snapshot.jpg,1753145999,1775,1831,549,607,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
232882fd-48e5-4074-9738-c78e724d157e,F1,2025,20250702024959-snapshot.jpg,1751424599,2076,2192,924,1100,POINT(14.8958531 50.2718919),TRUE,Deltote bankiana,species,Deltote bankiana,species
232981ee-acec-4011-8b0a-6bfb6d6cea7b,W1,2025,20250620005959-snapshot.jpg,1750381199,407,482,1336,1418,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
232985e4-df57-4d53-8392-337025aa0020,G1,2025,20250726022959-snapshot.jpg,1753496999,3892,4095,628,751,POINT(14.8866697 50.2391933),TRUE,Chiasmia clathrata,species,Lepidoptera Macros,order
232ae1f6-ebca-48d9-b278-404f34a230be,G1,2025,20250615014959-snapshot.jpg,1749952199,201,282,195,299,POINT(14.8866697 50.2391933),TRUE,Epinotia cruciana,species,Tortricidae,family
232b080a-6cfd-48b2-b6f9-36391d8addbc,F1,2025,20250418023959-snapshot.jpg,1744943999,2043,2088,1124,1181,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
232b3540-8b88-4a65-b024-e47c243f999f,G1,2025,20250817005959-snapshot.jpg,1755392399,70,279,533,708,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
232bc8a7-e413-4e5d-bafe-1dde2ee9c1ed,G1,2025,20250625022000-snapshot.jpg,1750818000,4008,4064,457,548,POINT(14.8866697 50.2391933),TRUE,Cnephasia stephensiana,species,Incurvariidae,family
232c4847-0c3e-4fb1-8e24-18978b685f18,F1,2025,20250829024000-snapshot.jpg,1756435200,495,867,1932,2132,POINT(14.8958531 50.2718919),TRUE,Campaea margaritaria,species,Geometridae,family
232cedc0-e1c4-4f5a-8064-547cc2c3c362,W1,2025,20250627025959-snapshot.jpg,1750993199,3080,3136,2056,2124,,TRUE,Araneae,order,Araneae,order
232cf925-987a-4cdc-8a32-f171145b909c,F1,2025,20250729234000-snapshot.jpg,1753832400,2984,3028,1460,1517,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
232d4176-10cf-45d6-be6e-2bfd3aed7bc2,F1,2025,20250810003000-snapshot.jpg,1754785800,307,354,1254,1305,POINT(14.8958531 50.2718919),FALSE,Diptera Brachycera,order,Diptera Brachycera,order
232e39be-56ed-46db-8fc4-35c82c294901,F1,2025,20250828011959-snapshot.jpg,1756343999,3560,3644,49,136,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
232eddfb-0576-4668-8670-1397b4b0d9f2,G1,2025,20250617001959-snapshot.jpg,1750119599,445,775,745,959,POINT(14.8866697 50.2391933),TRUE,Rhodostrophia vibicaria Cl.,species,Rhodostrophia vibicaria,species
232f757f-f763-43e3-9948-57273410f708,W1,2025,20250628233000-snapshot.jpg,1751153400,139,374,704,990,,TRUE,Donacaula forficella,species,Lepidoptera Macros,order
232f79a2-612e-4933-abee-435b7bffa96e,F1,2025,20250820014959-snapshot.jpg,1755654599,775,831,1069,1117,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
23318257-ce36-4fbb-9285-db3e77672b38,W1,2025,20250703014959-snapshot.jpg,1751507399,831,975,1532,1725,,TRUE,Deltote deceptoria,species,Lepidoptera Macros,order
2331a20f-30b0-4e4b-b604-af2ec78f3449,F1,2025,20250630010000-snapshot.jpg,1751245200,1613,1663,478,534,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
233256b3-7242-4786-9faa-2878f2fd553a,F1,2025,20250606022000-snapshot.jpg,1749176400,25,253,645,1114,POINT(14.8958531 50.2718919),TRUE,Peribatodes rhomboidaria,species,Lepidoptera Macros,order
23326eb3-c76c-425d-8b02-589f060b971e,F1,2025,20250605023959-snapshot.jpg,1749091199,440,586,267,437,POINT(14.8958531 50.2718919),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
23330f24-75a6-46ea-b8f0-e07c890dea59,F1,2025,20250812021959-snapshot.jpg,1754965199,1871,1917,924,998,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
233362e5-120a-45dd-a3b0-430d073d635b,F1,2025,20250627004000-snapshot.jpg,1750984800,741,887,515,667,POINT(14.8958531 50.2718919),TRUE,Archips podana,species,Archips,genus
2333fe88-3e0f-4060-8d9f-f795926476e6,G1,2025,20250725023000-snapshot.jpg,1753410600,2640,2796,215,453,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Indalia lutarella,species
233489c5-a518-4c63-96f0-c13036fa4500,G1,2025,20250719000000-snapshot.jpg,1752883200,3912,4000,1052,1216,POINT(14.8866697 50.2391933),TRUE,Yponomeuta evonymella,species,Lepidoptera Micros,order
2334a6da-c7cb-4d42-9d59-c7544034d4d4,G1,2025,20250611014959-snapshot.jpg,1749606599,1857,2156,638,968,POINT(14.8866697 50.2391933),TRUE,Aplocera plagiata,species,Aplocera plagiata,species
2335b15f-983e-423c-88e9-55db75f51fd1,W1,2025,20250629023000-snapshot.jpg,1751164200,1400,1474,726,812,,TRUE,Hymenoptera Other,order,Hymenoptera Other,order
2336e6c8-58b9-40f8-b71a-bf7c22b9056b,W1,2025,20250726030000-snapshot.jpg,1753498800,633,677,1637,1687,,FALSE,Diptera Nematocera,order,Diptera Nematocera,order
23372eed-c742-4111-9dd2-a3f1381aee63,G1,2025,20250714011000-snapshot.jpg,1752455400,2292,2336,210,265,POINT(14.8866697 50.2391933),TRUE,Araneae,order,Araneae,order
2337cfa3-6a76-4a2b-8080-710ca3223fcf,F1,2025,20250817020959-snapshot.jpg,1755396599,2540,2668,644,807,POINT(14.8958531 50.2718919),FALSE,Aethes smeathmanniana,species,Lepidoptera Macros,order
